cell_id,cell_type
1,Bladder.10X_P7_7_bladder.cell
2,Bladder.10X_P7_7_bladder.cell
3,Bladder.10X_P7_7_bladder.cell
4,Bladder.10X_P7_7_bladder.cell
5,Bladder.10X_P7_7_bladder.cell
6,Bladder.10X_P7_7_bladder.cell
7,Bladder.10X_P7_7_bladder.cell
8,Bladder.10X_P7_7_bladder.cell
9,Bladder.10X_P7_7_bladder.cell
10,Bladder.10X_P7_7_bladder.cell
11,Bladder.10X_P7_7_bladder.cell
12,Bladder.10X_P7_7_bladder.cell
13,Bladder.10X_P7_7_bladder.cell
14,Bladder.10X_P7_7_bladder.cell
15,Bladder.10X_P7_7_bladder.cell
16,Bladder.10X_P7_7_bladder.cell
17,Bladder.10X_P7_7_bladder.cell
18,Bladder.10X_P7_7_bladder.cell
19,Bladder.10X_P7_7_bladder.cell
20,Bladder.10X_P7_7_bladder.cell
21,Bladder.10X_P7_7_bladder.cell
22,Bladder.10X_P7_7_bladder.cell
23,Bladder.10X_P7_7_bladder.cell
24,Bladder.10X_P7_7_bladder.cell
25,Bladder.10X_P7_7_bladder.cell
26,Bladder.10X_P7_7_bladder.cell
27,Bladder.10X_P7_7_bladder.cell
28,Bladder.10X_P7_7_bladder.cell
29,Bladder.10X_P7_7_bladder.cell
30,Bladder.10X_P7_7_bladder.cell
31,Bladder.10X_P7_7_bladder.cell
32,Bladder.10X_P7_7_bladder.cell
33,Bladder.10X_P7_7_bladder.cell
34,Bladder.10X_P7_7_bladder.cell
35,Bladder.10X_P7_7_bladder.cell
36,Bladder.10X_P7_7_bladder.cell
37,Bladder.10X_P7_7_bladder.cell
38,Bladder.10X_P7_7_bladder.cell
39,Bladder.10X_P7_7_bladder.cell
40,Bladder.10X_P7_7_bladder.cell
41,Bladder.10X_P7_7_bladder.cell
42,Bladder.10X_P7_7_bladder.cell
43,Bladder.10X_P7_7_bladder.cell
44,Bladder.10X_P7_7_bladder.cell
45,Bladder.10X_P7_7_bladder.cell
46,Bladder.10X_P7_7_bladder.cell
47,Bladder.10X_P7_7_bladder.cell
48,Bladder.10X_P7_7_bladder.cell
49,Bladder.10X_P7_7_bladder.cell
50,Bladder.10X_P7_7_bladder.cell
51,Bladder.10X_P7_7_bladder.cell
52,Bladder.10X_P7_7_bladder.cell
53,Bladder.10X_P7_7_bladder.cell
54,Bladder.10X_P7_7_bladder.cell
55,Bladder.10X_P7_7_bladder.cell
56,Bladder.10X_P7_7_bladder.cell
57,Bladder.10X_P7_7_bladder.cell
58,Bladder.10X_P7_7_bladder.cell
59,Bladder.10X_P7_7_bladder.cell
60,Bladder.10X_P7_7_bladder.cell
61,Bladder.10X_P7_7_bladder.cell
62,Bladder.10X_P7_7_bladder.cell
63,Bladder.10X_P7_7_bladder.cell
64,Bladder.10X_P7_7_bladder.cell
65,Bladder.10X_P7_7_bladder.cell
66,Bladder.10X_P7_7_bladder.cell
67,Bladder.10X_P7_7_bladder.cell
68,Bladder.10X_P7_7_bladder.cell
69,Bladder.10X_P7_7_bladder.cell
70,Bladder.10X_P7_7_bladder.cell
71,Bladder.10X_P7_7_bladder.cell
72,Bladder.10X_P7_7_bladder.cell
73,Bladder.10X_P7_7_bladder.cell
74,Bladder.10X_P7_7_bladder.cell
75,Bladder.10X_P7_7_bladder.cell
76,Bladder.10X_P7_7_bladder.cell
77,Bladder.10X_P7_7_bladder.cell
78,Bladder.10X_P7_7_bladder.cell
79,Bladder.10X_P7_7_bladder.cell
80,Bladder.10X_P7_7_bladder.cell
81,Bladder.10X_P7_7_bladder.cell
82,Bladder.10X_P7_7_bladder.cell
83,Bladder.10X_P7_7_bladder.cell
84,Bladder.10X_P7_7_bladder.cell
85,Bladder.10X_P7_7_bladder.cell
86,Bladder.10X_P7_7_bladder.cell
87,Bladder.10X_P7_7_bladder.cell
88,Bladder.10X_P7_7_bladder.cell
89,Bladder.10X_P7_7_bladder.cell
90,Bladder.10X_P7_7_bladder.cell
91,Bladder.10X_P7_7_bladder.cell
92,Bladder.10X_P7_7_bladder.cell
93,Bladder.10X_P7_7_bladder.cell
94,Bladder.10X_P7_7_bladder.cell
95,Bladder.10X_P7_7_bladder.cell
96,Bladder.10X_P7_7_bladder.cell
97,Bladder.10X_P7_7_bladder.cell
98,Bladder.10X_P7_7_bladder.cell
99,Bladder.10X_P7_7_bladder.cell
100,Bladder.10X_P7_7_bladder.cell
101,Bladder.10X_P7_7_bladder.cell
102,Bladder.10X_P7_7_bladder.cell
103,Bladder.10X_P7_7_bladder.cell
104,Bladder.10X_P7_7_bladder.cell
105,Bladder.10X_P7_7_bladder.cell
106,Heart_and_Aorta.10X_P7_4_fibroblast.187
107,Heart_and_Aorta.10X_P7_4_fibroblast.187
108,Heart_and_Aorta.10X_P7_4_fibroblast.187
109,Heart_and_Aorta.10X_P7_4_fibroblast.187
110,Heart_and_Aorta.10X_P7_4_fibroblast.187
111,Heart_and_Aorta.10X_P7_4_fibroblast.187
112,Heart_and_Aorta.10X_P7_4_fibroblast.187
113,Heart_and_Aorta.10X_P7_4_fibroblast.187
114,Heart_and_Aorta.10X_P7_4_fibroblast.187
115,Heart_and_Aorta.10X_P7_4_fibroblast.187
116,Heart_and_Aorta.10X_P7_4_fibroblast.187
117,Heart_and_Aorta.10X_P7_4_fibroblast.187
118,Heart_and_Aorta.10X_P7_4_fibroblast.187
119,Heart_and_Aorta.10X_P7_4_fibroblast.187
120,Heart_and_Aorta.10X_P7_4_fibroblast.187
121,Heart_and_Aorta.10X_P7_4_fibroblast.187
122,Heart_and_Aorta.10X_P7_4_fibroblast.187
123,Heart_and_Aorta.10X_P7_4_fibroblast.187
124,Heart_and_Aorta.10X_P7_4_fibroblast.187
125,Heart_and_Aorta.10X_P7_4_fibroblast.187
126,Heart_and_Aorta.10X_P7_4_fibroblast.187
127,Heart_and_Aorta.10X_P7_4_fibroblast.187
128,Heart_and_Aorta.10X_P7_4_fibroblast.187
129,Heart_and_Aorta.10X_P7_4_fibroblast.187
130,Heart_and_Aorta.10X_P7_4_fibroblast.187
131,Heart_and_Aorta.10X_P7_4_fibroblast.187
132,Heart_and_Aorta.10X_P7_4_fibroblast.187
133,Heart_and_Aorta.10X_P7_4_fibroblast.187
134,Heart_and_Aorta.10X_P7_4_fibroblast.187
135,Heart_and_Aorta.10X_P7_4_fibroblast.187
136,Heart_and_Aorta.10X_P7_4_fibroblast.187
137,Heart_and_Aorta.10X_P7_4_fibroblast.187
138,Heart_and_Aorta.10X_P7_4_fibroblast.187
139,Heart_and_Aorta.10X_P7_4_fibroblast.187
140,Heart_and_Aorta.10X_P7_4_fibroblast.187
141,Heart_and_Aorta.10X_P7_4_fibroblast.187
142,Heart_and_Aorta.10X_P7_4_fibroblast.187
143,Heart_and_Aorta.10X_P7_4_fibroblast.187
144,Heart_and_Aorta.10X_P7_4_fibroblast.187
145,Heart_and_Aorta.10X_P7_4_fibroblast.187
146,Heart_and_Aorta.10X_P7_4_fibroblast.187
147,Heart_and_Aorta.10X_P7_4_fibroblast.187
148,Heart_and_Aorta.10X_P7_4_fibroblast.187
149,Heart_and_Aorta.10X_P7_4_fibroblast.187
150,Heart_and_Aorta.10X_P7_4_fibroblast.187
151,Heart_and_Aorta.10X_P7_4_fibroblast.187
152,Heart_and_Aorta.10X_P7_4_fibroblast.187
153,Heart_and_Aorta.10X_P7_4_fibroblast.187
154,Heart_and_Aorta.10X_P7_4_fibroblast.187
155,Heart_and_Aorta.10X_P7_4_fibroblast.187
156,Heart_and_Aorta.10X_P7_4_fibroblast.187
157,Heart_and_Aorta.10X_P7_4_fibroblast.187
158,Heart_and_Aorta.10X_P7_4_fibroblast.187
159,Heart_and_Aorta.10X_P7_4_fibroblast.187
160,Heart_and_Aorta.10X_P7_4_fibroblast.187
