cell_id,cell_type
1,Bladder.10X_P7_7_bladder.cell
2,Bladder.10X_P7_7_bladder.cell
3,Bladder.10X_P7_7_bladder.cell
4,Bladder.10X_P7_7_bladder.cell
5,Bladder.10X_P7_7_bladder.cell
6,Bladder.10X_P7_7_bladder.cell
7,Bladder.10X_P7_7_bladder.cell
8,Bladder.10X_P7_7_bladder.cell
9,Bladder.10X_P7_7_bladder.cell
10,Bladder.10X_P7_7_bladder.cell
11,Bladder.10X_P7_7_bladder.cell
12,Bladder.10X_P7_7_bladder.cell
13,Bladder.10X_P7_7_bladder.cell
14,Bladder.10X_P7_7_bladder.cell
15,Bladder.10X_P7_7_bladder.cell
16,Bladder.10X_P7_7_bladder.cell
17,Bladder.10X_P7_7_bladder.cell
18,Bladder.10X_P7_7_bladder.cell
19,Bladder.10X_P7_7_bladder.cell
20,Bladder.10X_P7_7_bladder.cell
21,Bladder.10X_P7_7_bladder.cell
22,Bladder.10X_P7_7_bladder.cell
23,Bladder.10X_P7_7_bladder.cell
24,Bladder.10X_P7_7_bladder.cell
25,Bladder.10X_P7_7_bladder.cell
26,Bladder.10X_P7_7_bladder.cell
27,Bladder.10X_P7_7_bladder.cell
28,Bladder.10X_P7_7_bladder.cell
29,Bladder.10X_P7_7_bladder.cell
30,Bladder.10X_P7_7_bladder.cell
31,Bladder.10X_P7_7_bladder.cell
32,Bladder.10X_P7_7_bladder.cell
33,Bladder.10X_P7_7_bladder.cell
34,Bladder.10X_P7_7_bladder.cell
35,Bladder.10X_P7_7_bladder.cell
36,Bladder.10X_P7_7_bladder.cell
37,Bladder.10X_P7_7_bladder.cell
38,Bladder.10X_P7_7_bladder.cell
39,Bladder.10X_P7_7_bladder.cell
40,Bladder.10X_P7_7_bladder.cell
41,Bladder.10X_P7_7_bladder.cell
42,Bladder.10X_P7_7_bladder.cell
43,Bladder.10X_P7_7_bladder.cell
44,Bladder.10X_P7_7_bladder.cell
45,Bladder.10X_P7_7_bladder.cell
46,Bladder.10X_P7_7_bladder.cell
47,Bladder.10X_P7_7_bladder.cell
48,Bladder.10X_P7_7_bladder.cell
49,Bladder.10X_P7_7_bladder.cell
50,Bladder.10X_P7_7_bladder.cell
51,Bladder.10X_P7_7_bladder.cell
52,Bladder.10X_P7_7_bladder.cell
53,Bladder.10X_P7_7_bladder.cell
54,Bladder.10X_P7_7_bladder.cell
55,Bladder.10X_P7_7_bladder.cell
56,Bladder.10X_P7_7_bladder.cell
57,Bladder.10X_P7_7_bladder.cell
58,Bladder.10X_P7_7_bladder.cell
59,Bladder.10X_P7_7_bladder.cell
60,Bladder.10X_P7_7_bladder.cell
61,Bladder.10X_P7_7_bladder.cell
62,Bladder.10X_P7_7_bladder.cell
63,Bladder.10X_P7_7_bladder.cell
64,Bladder.10X_P7_7_bladder.cell
65,Bladder.10X_P7_7_bladder.cell
66,Bladder.10X_P7_7_bladder.cell
67,Bladder.10X_P7_7_bladder.cell
68,Bladder.10X_P7_7_bladder.cell
69,Bladder.10X_P7_7_bladder.cell
70,Bladder.10X_P7_7_bladder.cell
71,Bladder.10X_P7_7_bladder.cell
72,Bladder.10X_P7_7_bladder.cell
73,Bladder.10X_P7_7_bladder.cell
74,Bladder.10X_P7_7_bladder.cell
75,Bladder.10X_P7_7_bladder.cell
76,Bladder.10X_P7_7_bladder.cell
77,Bladder.10X_P7_7_bladder.cell
78,Bladder.10X_P7_7_bladder.cell
79,Bladder.10X_P7_7_bladder.cell
80,Bladder.10X_P7_7_bladder.cell
81,Bladder.10X_P7_7_bladder.cell
82,Bladder.10X_P7_7_bladder.cell
83,Bladder.10X_P7_7_bladder.cell
84,Bladder.10X_P7_7_bladder.cell
85,Bladder.10X_P7_7_bladder.cell
86,Bladder.10X_P7_7_bladder.cell
87,Bladder.10X_P7_7_bladder.cell
88,Bladder.10X_P7_7_bladder.cell
89,Bladder.10X_P7_7_bladder.cell
90,Bladder.10X_P7_7_bladder.cell
91,Bladder.10X_P7_7_bladder.cell
92,Bladder.10X_P7_7_bladder.cell
93,Bladder.10X_P7_7_bladder.cell
94,Bladder.10X_P7_7_bladder.cell
95,Bladder.10X_P7_7_bladder.cell
96,Bladder.10X_P7_7_bladder.cell
97,Bladder.10X_P7_7_bladder.cell
98,Bladder.10X_P7_7_bladder.cell
99,Bladder.10X_P7_7_bladder.cell
100,Bladder.10X_P7_7_bladder.cell
101,Bladder.10X_P7_7_bladder.cell
102,Bladder.10X_P7_7_bladder.cell
103,Bladder.10X_P7_7_bladder.cell
104,Bladder.10X_P7_7_bladder.cell
105,Bladder.10X_P7_7_bladder.cell
106,Bladder.10X_P7_7_bladder.cell
107,Bladder.10X_P7_7_bladder.cell
108,Bladder.10X_P7_7_bladder.cell
109,Bladder.10X_P7_7_bladder.cell
110,Bladder.10X_P7_7_bladder.cell
111,Bladder.10X_P7_7_bladder.cell
112,Bladder.10X_P7_7_bladder.cell
113,Bladder.10X_P7_7_bladder.cell
114,Bladder.10X_P7_7_bladder.cell
115,Bladder.10X_P7_7_bladder.cell
116,Bladder.10X_P7_7_bladder.cell
117,Bladder.10X_P7_7_bladder.cell
118,Bladder.10X_P7_7_bladder.cell
119,Bladder.10X_P7_7_bladder.cell
120,Bladder.10X_P7_7_bladder.cell
121,Bladder.10X_P7_7_bladder.cell
122,Bladder.10X_P7_7_bladder.cell
123,Bladder.10X_P7_7_bladder.cell
124,Bladder.10X_P7_7_bladder.cell
125,Bladder.10X_P7_7_bladder.cell
126,Bladder.10X_P7_7_bladder.cell
127,Bladder.10X_P7_7_bladder.cell
128,Bladder.10X_P7_7_bladder.cell
129,Bladder.10X_P7_7_bladder.cell
130,Bladder.10X_P7_7_bladder.cell
131,Bladder.10X_P7_7_bladder.cell
132,Bladder.10X_P7_7_bladder.cell
133,Bladder.10X_P7_7_bladder.cell
134,Bladder.10X_P7_7_bladder.cell
135,Bladder.10X_P7_7_bladder.cell
136,Bladder.10X_P7_7_bladder.cell
137,Bladder.10X_P7_7_bladder.cell
138,Bladder.10X_P7_7_bladder.cell
139,Bladder.10X_P7_7_bladder.cell
140,Bladder.10X_P7_7_bladder.cell
141,Bladder.10X_P7_7_bladder.cell
142,Bladder.10X_P7_7_bladder.cell
143,Bladder.10X_P7_7_bladder.cell
144,Bladder.10X_P7_7_bladder.cell
145,Bladder.10X_P7_7_bladder.cell
146,Bladder.10X_P7_7_bladder.cell
147,Bladder.10X_P7_7_bladder.cell
148,Bladder.10X_P7_7_bladder.cell
149,Bladder.10X_P7_7_bladder.cell
150,Bladder.10X_P7_7_bladder.cell
151,Bladder.10X_P7_7_bladder.cell
152,Bladder.10X_P7_7_bladder.cell
153,Bladder.10X_P7_7_bladder.cell
154,Bladder.10X_P7_7_bladder.cell
155,Bladder.10X_P7_7_bladder.cell
156,Bladder.10X_P7_7_bladder.cell
157,Bladder.10X_P7_7_bladder.cell
158,Bladder.10X_P7_7_bladder.cell
159,Bladder.10X_P7_7_bladder.cell
160,Bladder.10X_P7_7_bladder.cell
161,Bladder.10X_P7_7_bladder.cell
162,Bladder.10X_P7_7_bladder.cell
163,Bladder.10X_P7_7_bladder.cell
164,Bladder.10X_P7_7_bladder.cell
165,Bladder.10X_P7_7_bladder.cell
166,Bladder.10X_P7_7_bladder.cell
167,Bladder.10X_P7_7_bladder.cell
168,Bladder.10X_P7_7_bladder.cell
169,Bladder.10X_P7_7_bladder.cell
170,Bladder.10X_P7_7_bladder.cell
171,Bladder.10X_P7_7_bladder.cell
172,Bladder.10X_P7_7_bladder.cell
173,Bladder.10X_P7_7_bladder.cell
174,Bladder.10X_P7_7_bladder.cell
175,Bladder.10X_P7_7_bladder.cell
176,Bladder.10X_P7_7_bladder.cell
177,Bladder.10X_P7_7_bladder.cell
178,Bladder.10X_P7_7_bladder.cell
