cell_id,cell_type
1,Tfh.
2,Tregs.
3,Tfh.
4,Tnaive.CM_CD4.
5,Tnaive.CM_CD4.
6,Tnaive.CM_CD4.
7,Tnaive.CM_CD4.
8,Tnaive.CM_CD4.
9,Tnaive.CM_CD4.
10,Tfh.
11,Tnaive.CM_CD4.
12,MAIT.
13,Tnaive.CM_CD8.
14,Tfh.
15,Tnaive.CM_CD8.
16,Tgd_CRTAM..
17,Tnaive.CM_CD4.
18,Trm.em_CD8.
19,Teffector.EM_CD4.
20,Trm.em_CD8.
21,Tem.emra_CD8.
22,Tnaive.CM_CD8.
23,Tgd_CRTAM..
24,Trm_Th1.Th17.
25,Tnaive.CM_CD4.
26,Tregs.
27,Tem.emra_CD8.
28,Tnaive.CM_CD8.
29,Trm_Th1.Th17.
30,Trm_Th1.Th17.
31,Tfh.
32,Tfh.
33,Tnaive.CM_CD8.
34,Trm_Th1.Th17.
35,Tem.emra_CD8.
36,Tregs.
37,Tregs.
38,Tnaive.CM_CD8.
39,Tfh.
40,Tnaive.CM_CD8.
41,Trm.em_CD8.
42,Tnaive.CM_CD4.
43,Tnaive.CM_CD4.
44,Trm_Th1.Th17.
45,Tnaive.CM_CD4.
46,Tfh.
47,Trm.em_CD8.
48,Tnaive.CM_CD8.
49,Tnaive.CM_CD4.
50,Tfh.
51,Trm_gut_CD8.
52,Trm_gut_CD8.
53,Tgd_CRTAM..
54,Tgd_CRTAM..
55,Tregs.
56,Trm_Th1.Th17.
57,Tnaive.CM_CD8.
58,Tnaive.CM_CD8.
59,Trm_gut_CD8.
60,Tnaive.CM_CD4.
61,Tnaive.CM_CD4.
62,Tfh.
63,Tnaive.CM_CD4.
64,Tnaive.CM_CD4.
65,Teffector.EM_CD4.
66,T_CD4.CD8.
67,Trm_Th1.Th17.
68,Tnaive.CM_CD4.
69,Tnaive.CM_CD8.
70,Tfh.
71,Trm.em_CD8.
72,Tnaive.CM_CD8.
73,Tnaive.CM_CD4.
74,Trm_gut_CD8.
75,Tem.emra_CD8.
76,Trm_Th1.Th17.
77,Tem.emra_CD8.
78,Tregs.
79,T_CD4.CD8.
80,Trm_gut_CD8.
81,Tnaive.CM_CD4.
82,Tnaive.CM_CD4.
83,Trm.em_CD8.
84,Tregs.
85,Tnaive.CM_CD8.
86,Trm.em_CD8.
87,Tregs.
88,Tnaive.CM_CD4.
89,Tnaive.CM_CD4.
90,Tregs.
91,Tfh.
92,Tregs.
93,MAIT.
94,Teffector.EM_CD4.
95,Tnaive.CM_CD8.
96,Tem.emra_CD8.
97,Tnaive.CM_CD4.
98,Tfh.
99,Tnaive.CM_CD8.
100,MAIT.
101,Tfh.
102,Teffector.EM_CD4.
103,Teffector.EM_CD4.
104,Tregs.
105,Tnaive.CM_CD4.
106,Tnaive.CM_CD8.
107,MAIT.
108,Tem.emra_CD8.
109,Tnaive.CM_CD4.
110,Tnaive.CM_CD4.
111,Tgd_CRTAM..
112,Tnaive.CM_CD4.
113,Tnaive.CM_CD8.
114,Tregs.
115,Teffector.EM_CD4.
116,Teffector.EM_CD4.
117,Trm.em_CD8.
118,Tnaive.CM_CD8.
119,Tnaive.CM_CD8.
120,Tnaive.CM_CD4.
121,Trm_Th1.Th17.
122,Trm_Th1.Th17.
123,Tnaive.CM_CD4.
124,Tregs.
125,Tnaive.CM_CD8.
126,Trm_Th1.Th17.
127,Tnaive.CM_CD8.
128,Tnaive.CM_CD4.
129,Tnaive.CM_CD8.
130,Teffector.EM_CD4.
131,Tnaive.CM_CD4.
132,Trm_Th1.Th17.
133,Teffector.EM_CD4.
134,Tfh.
135,Tfh.
136,Tfh.
137,Tnaive.CM_CD8.
138,Teffector.EM_CD4.
139,Tnaive.CM_CD4.
140,Tnaive.CM_CD4.
141,Tgd_CRTAM..
142,Tgd_CRTAM..
143,Tem.emra_CD8.
144,Tnaive.CM_CD8.
145,Tgd_CRTAM..
146,Tnaive.CM_CD4.
147,Trm_gut_CD8.
148,Trm_gut_CD8.
149,Tregs.
