cell_id,cell_type
1,Tgd_CRTAM..
2,Trm_Th1.Th17.
3,MAIT.
4,MAIT.
5,Tfh.
6,Cycling.T.NK.
7,Tnaive.CM_CD4.
8,Tem.emra_CD8.
9,Tnaive.CM_CD8.
10,Trm_Th1.Th17.
11,Tnaive.CM_CD8.
12,Tnaive.CM_CD4.
13,Teffector.EM_CD4.
14,Tfh.
15,Trm_Th1.Th17.
16,Tnaive.CM_CD8.
17,Tnaive.CM_CD8.
18,Tregs.
19,Tem.emra_CD8.
20,Trm_Th1.Th17.
21,Tnaive.CM_CD8.
22,Tem.emra_CD8.
23,Tfh.
24,Tnaive.CM_CD8.
25,Tnaive.CM_CD8.
26,Tregs.
27,Tem.emra_CD8.
28,Tnaive.CM_CD8.
29,Tnaive.CM_CD8.
30,Tnaive.CM_CD4.
31,Tnaive.CM_CD8.
32,Tem.emra_CD8.
33,Tnaive.CM_CD4.
34,Tem.emra_CD8.
35,Tnaive.CM_CD8.
36,Tnaive.CM_CD8.
37,Tnaive.CM_CD4.
38,Tgd_CRTAM..
39,Tnaive.CM_CD8.
40,Trm_Th1.Th17.
41,Tnaive.CM_CD8.
42,Tnaive.CM_CD4.
43,Cycling.T.NK.
44,Tnaive.CM_CD4.
45,Tregs.
46,Tregs.
47,Tnaive.CM_CD8.
48,Tnaive.CM_CD4.
49,Tregs.
50,Trm.em_CD8.
51,Tfh.
52,Tnaive.CM_CD8.
53,Tnaive.CM_CD8.
54,Tfh.
55,Tnaive.CM_CD4.
56,Tgd_CRTAM..
57,Tnaive.CM_CD4.
58,Trm_Th1.Th17.
59,Trm_Th1.Th17.
60,Tgd_CRTAM..
61,Tfh.
62,Tnaive.CM_CD8.
63,Tnaive.CM_CD4.
64,Trm_Th1.Th17.
65,Tnaive.CM_CD4.
66,Tgd_CRTAM..
67,Tnaive.CM_CD4.
68,Tnaive.CM_CD8.
69,Tem.emra_CD8.
70,Trm_Th1.Th17.
71,Tregs.
72,Tnaive.CM_CD4.
73,Tgd_CRTAM..
74,Tregs.
75,Tnaive.CM_CD4.
76,Tnaive.CM_CD4.
77,MAIT.
78,Trm_Th1.Th17.
79,Tfh.
80,Tnaive.CM_CD4.
81,Tnaive.CM_CD4.
82,Trm.em_CD8.
83,Tnaive.CM_CD4.
84,Tnaive.CM_CD4.
85,Teffector.EM_CD4.
86,Teffector.EM_CD4.
87,Tem.emra_CD8.
88,Tem.emra_CD8.
89,Tnaive.CM_CD8.
90,Tnaive.CM_CD4.
91,Tnaive.CM_CD4.
92,Tnaive.CM_CD4.
93,Tregs.
94,Tem.emra_CD8.
95,Tfh.
96,Tgd_CRTAM..
97,Trm_Th1.Th17.
98,Tregs.
99,Tfh.
100,Trm_Th1.Th17.
101,Tnaive.CM_CD8.
102,Tnaive.CM_CD8.
103,Tnaive.CM_CD8.
104,Tnaive.CM_CD8.
105,Tnaive.CM_CD8.
106,Tfh.
107,Tregs.
108,Tem.emra_CD8.
109,Trm_Th1.Th17.
110,Tnaive.CM_CD4.
111,Trm_Th1.Th17.
112,Trm_Th1.Th17.
113,Trm_Th1.Th17.
114,Tnaive.CM_CD4.
115,Tregs.
116,Trm.em_CD8.
117,Trm_Th1.Th17.
118,Tregs.
119,Trm.em_CD8.
120,Tfh.
121,Trm_Th1.Th17.
122,Tfh.
123,Tem.emra_CD8.
124,Tem.emra_CD8.
125,Tnaive.CM_CD8.
126,Tfh.
127,Tem.emra_CD8.
128,Trm_Th1.Th17.
129,Teffector.EM_CD4.
130,Tregs.
131,Tnaive.CM_CD8.
132,Tnaive.CM_CD8.
133,MAIT.
134,Trm_Th1.Th17.
135,Tfh.
136,Tnaive.CM_CD4.
137,Tnaive.CM_CD4.
138,Trm_Th1.Th17.
139,MAIT.
140,Tfh.
141,Tem.emra_CD8.
142,Tnaive.CM_CD8.
143,Trm_Th1.Th17.
144,Tnaive.CM_CD4.
145,Trm_Th1.Th17.
146,Tfh.
147,Tregs.
148,Tnaive.CM_CD4.
149,Tnaive.CM_CD8.
150,Tem.emra_CD8.
151,Tregs.
152,Tnaive.CM_CD4.
153,Tnaive.CM_CD4.
154,Tnaive.CM_CD4.
155,Tnaive.CM_CD4.
156,Trm_Th1.Th17.
157,Tnaive.CM_CD4.
158,Tnaive.CM_CD4.
159,Tem.emra_CD8.
160,Tnaive.CM_CD8.
161,Tnaive.CM_CD8.
162,Tnaive.CM_CD4.
163,Tnaive.CM_CD8.
164,Tregs.
165,Tfh.
166,Tnaive.CM_CD4.
167,MAIT.
168,Tnaive.CM_CD4.
169,Tnaive.CM_CD8.
170,Tnaive.CM_CD4.
171,Tnaive.CM_CD4.
172,Tfh.
173,Tfh.
174,Trm_Th1.Th17.
175,Tnaive.CM_CD8.
176,Tnaive.CM_CD8.
177,Tnaive.CM_CD4.
178,Tnaive.CM_CD8.
179,Tnaive.CM_CD8.
180,Tnaive.CM_CD4.
181,Trm_Th1.Th17.
182,Tnaive.CM_CD4.
183,Tgd_CRTAM..
184,Tnaive.CM_CD4.
185,Trm_Th1.Th17.
186,Tnaive.CM_CD8.
187,Tregs.
188,Tfh.
189,Trm_Th1.Th17.
190,Tnaive.CM_CD8.
191,Trm_Th1.Th17.
192,MAIT.
193,Tfh.
194,Tnaive.CM_CD8.
195,Tfh.
196,Tfh.
197,Tnaive.CM_CD4.
198,Tnaive.CM_CD4.
199,Tnaive.CM_CD4.
200,Tnaive.CM_CD4.
201,Tnaive.CM_CD4.
202,Tem.emra_CD8.
203,Tnaive.CM_CD8.
204,Tem.emra_CD8.
205,Tnaive.CM_CD8.
206,Tnaive.CM_CD4.
207,Tnaive.CM_CD4.
208,Trm_Th1.Th17.
209,Trm_Th1.Th17.
210,Tnaive.CM_CD8.
211,Tfh.
212,Teffector.EM_CD4.
213,Tnaive.CM_CD8.
214,Tnaive.CM_CD4.
215,Tnaive.CM_CD4.
216,Tnaive.CM_CD4.
217,Trm_Th1.Th17.
218,Trm_Th1.Th17.
219,Tnaive.CM_CD8.
220,Tfh.
221,Tnaive.CM_CD4.
222,Trm_Th1.Th17.
223,Tnaive.CM_CD8.
224,Tfh.
225,Tfh.
226,Tnaive.CM_CD4.
227,Trm_Th1.Th17.
228,Tfh.
229,Trm_Th1.Th17.
230,Tnaive.CM_CD4.
231,Tgd_CRTAM..
232,Tnaive.CM_CD4.
233,Tnaive.CM_CD4.
234,Tnaive.CM_CD4.
235,Tnaive.CM_CD4.
236,Tnaive.CM_CD4.
237,Tfh.
238,Trm_Th1.Th17.
239,Tnaive.CM_CD8.
240,Tregs.
241,Tregs.
242,Tnaive.CM_CD8.
243,Tnaive.CM_CD4.
244,Tregs.
245,Tregs.
246,Trm_Th1.Th17.
247,Trm_Th1.Th17.
248,Tregs.
249,Tem.emra_CD8.
250,Tem.emra_CD8.
251,Trm_gut_CD8.
252,Tnaive.CM_CD8.
253,Teffector.EM_CD4.
254,Tem.emra_CD8.
255,Tnaive.CM_CD8.
256,Tgd_CRTAM..
257,Tregs.
258,Tnaive.CM_CD8.
259,Tnaive.CM_CD8.
260,Teffector.EM_CD4.
261,Tregs.
262,Teffector.EM_CD4.
263,Tnaive.CM_CD4.
264,Tnaive.CM_CD8.
265,Tnaive.CM_CD4.
266,Tem.emra_CD8.
267,Tnaive.CM_CD4.
268,Trm_Th1.Th17.
269,Trm_Th1.Th17.
270,Tnaive.CM_CD4.
271,Tfh.
272,Tregs.
273,Tnaive.CM_CD4.
274,Tnaive.CM_CD4.
275,Tem.emra_CD8.
276,Tnaive.CM_CD4.
277,Tnaive.CM_CD4.
278,Tnaive.CM_CD4.
279,Tem.emra_CD8.
280,Tregs.
281,Trm_Th1.Th17.
282,Tgd_CRTAM..
283,Tnaive.CM_CD4.
284,Tem.emra_CD8.
285,Tregs.
