cell_id,cell_type
1,Trm_Th1.Th17.
2,Tnaive.CM_CD4.
3,Trm_Th1.Th17.
4,Tfh.
5,Tnaive.CM_CD8.
6,Tnaive.CM_CD4.
7,Tnaive.CM_CD8.
8,Tgd_CRTAM..
9,Trm_Th1.Th17.
10,Tnaive.CM_CD4.
11,Tregs.
12,Tnaive.CM_CD8.
13,Tfh.
14,Tfh.
15,Tfh.
16,Tem.emra_CD8.
17,Tnaive.CM_CD8.
18,Tregs.
19,Tnaive.CM_CD8.
20,Trm_Th1.Th17.
21,Tnaive.CM_CD8.
22,Tnaive.CM_CD8.
23,Tregs.
24,Tregs.
25,Tnaive.CM_CD8.
26,MAIT.
27,Tfh.
28,Tnaive.CM_CD4.
29,Trm_Th1.Th17.
30,Trm_Th1.Th17.
31,Tregs.
32,Tnaive.CM_CD8.
33,Trm_Th1.Th17.
34,Tfh.
35,Tregs.
36,Tnaive.CM_CD4.
37,Trm_Th1.Th17.
38,Trm.em_CD8.
39,Tnaive.CM_CD8.
40,Tregs.
41,Tnaive.CM_CD4.
42,Tnaive.CM_CD8.
43,Tnaive.CM_CD8.
44,Tnaive.CM_CD4.
45,Tnaive.CM_CD8.
46,T_CD4.CD8.
47,Trm_Th1.Th17.
48,Tnaive.CM_CD4.
49,Tnaive.CM_CD8.
50,Teffector.EM_CD4.
51,Trm_Th1.Th17.
52,Tem.emra_CD8.
53,Tregs.
54,Trm_Th1.Th17.
55,MAIT.
56,Trm_Th1.Th17.
57,Trm_Th1.Th17.
58,Tnaive.CM_CD8.
59,Tem.emra_CD8.
60,Tnaive.CM_CD8.
61,Tnaive.CM_CD4.
62,Trm_Th1.Th17.
63,Trm_Th1.Th17.
64,Tem.emra_CD8.
65,Trm_Th1.Th17.
66,Tnaive.CM_CD4.
67,Tnaive.CM_CD4.
68,Trm_Th1.Th17.
69,Cycling.T.NK.
70,Tregs.
71,Tnaive.CM_CD8.
72,Trm_gut_CD8.
73,Tnaive.CM_CD8.
74,Teffector.EM_CD4.
75,Tregs.
76,Tem.emra_CD8.
77,Tnaive.CM_CD8.
78,Tfh.
79,Tnaive.CM_CD4.
80,Tem.emra_CD8.
81,Tem.emra_CD8.
82,Tregs.
83,Tnaive.CM_CD4.
84,Tnaive.CM_CD4.
85,Tnaive.CM_CD4.
86,Tregs.
87,Tregs.
88,Trm.em_CD8.
89,Tnaive.CM_CD8.
90,Trm_Th1.Th17.
91,Tregs.
92,Tnaive.CM_CD8.
93,Tnaive.CM_CD8.
94,Tnaive.CM_CD4.
95,Tnaive.CM_CD8.
96,Tnaive.CM_CD8.
97,MAIT.
98,Tregs.
99,Trm_Th1.Th17.
100,Tnaive.CM_CD4.
101,Teffector.EM_CD4.
102,Tnaive.CM_CD8.
103,Trm_Th1.Th17.
104,Tgd_CRTAM..
105,Trm_Th1.Th17.
106,Tgd_CRTAM..
107,Tnaive.CM_CD4.
108,Tnaive.CM_CD4.
109,Tnaive.CM_CD4.
110,Tnaive.CM_CD8.
111,Trm_Th1.Th17.
112,Trm_Th1.Th17.
113,Tregs.
114,Tregs.
115,Tem.emra_CD8.
