cell_id,cell_type
1,Tfh.
2,Tnaive.CM_CD8.
3,Trm.em_CD8.
4,Tnaive.CM_CD4.
5,Tregs.
6,Trm_Th1.Th17.
7,Tregs.
8,Tnaive.CM_CD8.
9,Tfh.
10,Trm_gut_CD8.
11,Tnaive.CM_CD4.
12,Tnaive.CM_CD4.
13,Tnaive.CM_CD4.
14,Tnaive.CM_CD8.
15,Tnaive.CM_CD4.
16,Tnaive.CM_CD8.
17,Tfh.
18,Teffector.EM_CD4.
19,Trm_gut_CD8.
20,Teffector.EM_CD4.
21,Tnaive.CM_CD4.
22,Tnaive.CM_CD8.
23,Tnaive.CM_CD4.
24,Trm_Th1.Th17.
25,Tnaive.CM_CD8.
26,Tregs.
27,Tregs.
28,Tnaive.CM_CD4.
29,MAIT.
30,Tnaive.CM_CD8.
31,Tnaive.CM_CD8.
32,MAIT.
33,Trm_Th1.Th17.
34,Tnaive.CM_CD4.
35,Tregs.
36,Tnaive.CM_CD4.
37,MAIT.
38,Tfh.
39,Teffector.EM_CD4.
40,Tnaive.CM_CD4.
41,Tem.emra_CD8.
42,Tfh.
43,Tnaive.CM_CD4.
44,Trm_gut_CD8.
45,Tfh.
46,Tnaive.CM_CD4.
47,T_CD4.CD8.
48,Teffector.EM_CD4.
49,Tnaive.CM_CD4.
50,Trm_gut_CD8.
51,MAIT.
52,Trm_Th1.Th17.
53,Teffector.EM_CD4.
54,Tgd_CRTAM..
55,Tnaive.CM_CD4.
56,Teffector.EM_CD4.
57,Trm.em_CD8.
58,Trm_Th1.Th17.
59,Tnaive.CM_CD4.
60,Tnaive.CM_CD4.
61,Tnaive.CM_CD4.
62,Tnaive.CM_CD4.
63,Tem.emra_CD8.
64,Tem.emra_CD8.
65,Tfh.
66,Tnaive.CM_CD4.
67,Tnaive.CM_CD4.
68,Tnaive.CM_CD4.
69,Trm_gut_CD8.
70,Tfh.
71,Tfh.
72,Tfh.
73,Tnaive.CM_CD4.
74,Trm.em_CD8.
75,Tfh.
76,MAIT.
77,Teffector.EM_CD4.
78,Tnaive.CM_CD4.
79,Tnaive.CM_CD4.
80,Tgd_CRTAM..
81,Tgd_CRTAM..
82,Tfh.
83,Tnaive.CM_CD8.
84,Tregs.
85,T_CD4.CD8.
86,MAIT.
87,Trm_Th1.Th17.
88,Trm_gut_CD8.
89,Tfh.
90,Teffector.EM_CD4.
91,Tregs.
92,Tnaive.CM_CD8.
93,Tnaive.CM_CD4.
94,Tnaive.CM_CD4.
95,Tfh.
96,Trm_gut_CD8.
97,Trm_gut_CD8.
98,Tnaive.CM_CD4.
99,Trm_Th1.Th17.
100,Tnaive.CM_CD4.
101,Tfh.
102,Tnaive.CM_CD8.
103,Tnaive.CM_CD4.
104,Tem.emra_CD8.
105,Tfh.
106,MAIT.
107,Trm.em_CD8.
108,Tfh.
109,Tnaive.CM_CD4.
110,Tfh.
111,Tfh.
112,Tnaive.CM_CD8.
113,Trm_gut_CD8.
114,Tfh.
115,Teffector.EM_CD4.
116,Tnaive.CM_CD4.
117,Tfh.
118,Teffector.EM_CD4.
119,Tregs.
120,Tfh.
121,Tem.emra_CD8.
122,Tfh.
123,Tnaive.CM_CD4.
124,Tnaive.CM_CD8.
125,Tnaive.CM_CD4.
126,Tnaive.CM_CD4.
127,Tnaive.CM_CD8.
128,Tfh.
129,Teffector.EM_CD4.
130,Tfh.
131,Tgd_CRTAM..
132,Teffector.EM_CD4.
133,Tem.emra_CD8.
134,Tnaive.CM_CD4.
135,Tnaive.CM_CD4.
136,Tfh.
137,Tnaive.CM_CD4.
138,Tregs.
139,Tfh.
140,Tnaive.CM_CD8.
141,Tnaive.CM_CD8.
142,Tregs.
143,Tnaive.CM_CD4.
144,Teffector.EM_CD4.
145,Trm_Th1.Th17.
146,Tfh.
147,Teffector.EM_CD4.
148,Tnaive.CM_CD4.
149,Tnaive.CM_CD8.
150,Tnaive.CM_CD8.
151,Tregs.
152,Trm_gut_CD8.
153,Tfh.
154,Tnaive.CM_CD4.
155,Tnaive.CM_CD4.
156,Tfh.
157,Tem.emra_CD8.
158,Tnaive.CM_CD4.
159,Tfh.
160,Teffector.EM_CD4.
161,Trm_gut_CD8.
162,Tnaive.CM_CD4.
163,Tem.emra_CD8.
164,Tfh.
165,Tfh.
166,Tem.emra_CD8.
167,Tgd_CRTAM..
168,Tnaive.CM_CD4.
169,Tnaive.CM_CD4.
170,Tregs.
171,Trm_Th1.Th17.
172,Trm_gut_CD8.
173,Tnaive.CM_CD4.
174,Tnaive.CM_CD4.
175,Tregs.
176,Tfh.
177,Tem.emra_CD8.
178,Tgd_CRTAM..
179,Teffector.EM_CD4.
180,Tem.emra_CD8.
181,Tnaive.CM_CD8.
182,Tnaive.CM_CD4.
183,Tnaive.CM_CD8.
184,Trm_gut_CD8.
185,Tnaive.CM_CD8.
186,Tnaive.CM_CD4.
187,Tnaive.CM_CD4.
188,Tem.emra_CD8.
189,Tnaive.CM_CD8.
190,Tnaive.CM_CD4.
191,Trm_Th1.Th17.
192,Tnaive.CM_CD4.
193,Tnaive.CM_CD8.
194,Tfh.
195,T_CD4.CD8.
196,Trm.em_CD8.
197,Tem.emra_CD8.
198,MAIT.
199,Tregs.
200,Tnaive.CM_CD8.
201,Tregs.
202,Tem.emra_CD8.
203,Trm_gut_CD8.
204,Trm_gut_CD8.
205,Trm_Th1.Th17.
206,Tgd_CRTAM..
207,Tregs.
208,Tnaive.CM_CD4.
209,Tnaive.CM_CD4.
210,Trm_gut_CD8.
211,Tfh.
212,Teffector.EM_CD4.
213,Tnaive.CM_CD4.
214,Tnaive.CM_CD4.
215,Tregs.
216,Tnaive.CM_CD8.
217,Tnaive.CM_CD4.
218,Trm_gut_CD8.
219,Tnaive.CM_CD4.
220,Tregs.
221,Tem.emra_CD8.
222,Tfh.
223,Tem.emra_CD8.
224,Tnaive.CM_CD4.
225,Tem.emra_CD8.
226,Tfh.
227,Tem.emra_CD8.
228,Tnaive.CM_CD4.
229,Trm.em_CD8.
230,Tregs.
231,Tnaive.CM_CD8.
232,T_CD4.CD8.
233,Tnaive.CM_CD4.
234,Tnaive.CM_CD4.
235,Tfh.
236,Tnaive.CM_CD8.
237,Tnaive.CM_CD4.
238,Tem.emra_CD8.
239,Tnaive.CM_CD8.
240,Tfh.
241,Tnaive.CM_CD4.
242,Tfh.
243,Tfh.
244,Teffector.EM_CD4.
245,Tnaive.CM_CD4.
246,Tfh.
247,Tnaive.CM_CD8.
248,Tgd_CRTAM..
249,Tregs.
250,Teffector.EM_CD4.
251,Tnaive.CM_CD8.
252,Teffector.EM_CD4.
253,Tem.emra_CD8.
254,Trm_Th1.Th17.
255,Tregs.
256,Tnaive.CM_CD4.
257,Tnaive.CM_CD8.
258,Teffector.EM_CD4.
259,Tgd_CRTAM..
260,Trm_Th1.Th17.
261,Tregs.
262,Tnaive.CM_CD8.
263,Tnaive.CM_CD4.
264,Trm_Th1.Th17.
265,Tnaive.CM_CD4.
266,Tnaive.CM_CD4.
267,Tfh.
268,Tnaive.CM_CD4.
269,Tnaive.CM_CD8.
270,Trm.em_CD8.
271,Tgd_CRTAM..
272,Trm_Th1.Th17.
273,Trm_Th1.Th17.
274,Tnaive.CM_CD4.
275,Tgd_CRTAM..
276,Tregs.
277,Tregs.
278,Tnaive.CM_CD4.
279,Tnaive.CM_CD4.
280,Trm_Th1.Th17.
281,Tnaive.CM_CD8.
282,Teffector.EM_CD4.
283,Teffector.EM_CD4.
284,Tnaive.CM_CD4.
285,Tem.emra_CD8.
286,Tem.emra_CD8.
287,Tnaive.CM_CD4.
288,Tregs.
289,Tnaive.CM_CD8.
290,Trm_Th1.Th17.
291,Tnaive.CM_CD8.
292,Tnaive.CM_CD8.
293,Tfh.
294,T_CD4.CD8.
295,Trm.em_CD8.
296,Tnaive.CM_CD4.
297,Trm.em_CD8.
298,Tnaive.CM_CD8.
299,Tnaive.CM_CD4.
300,Tem.emra_CD8.
301,Tnaive.CM_CD4.
302,Tnaive.CM_CD4.
303,MAIT.
304,Tnaive.CM_CD4.
305,Tnaive.CM_CD4.
306,Tregs.
307,Tem.emra_CD8.
308,Trm_gut_CD8.
309,Tregs.
310,MAIT.
311,Tem.emra_CD8.
312,Tregs.
313,Tregs.
314,Tregs.
315,Tnaive.CM_CD4.
316,Tfh.
317,Trm_gut_CD8.
318,Tregs.
319,Tem.emra_CD8.
320,Tnaive.CM_CD4.
321,Tnaive.CM_CD8.
322,Tnaive.CM_CD4.
323,Tem.emra_CD8.
324,Tnaive.CM_CD8.
325,Trm_gut_CD8.
326,Trm_Th1.Th17.
327,Tfh.
328,Tnaive.CM_CD4.
329,Tfh.
330,Tfh.
331,Tfh.
332,Tem.emra_CD8.
333,Tregs.
334,Tnaive.CM_CD4.
335,Teffector.EM_CD4.
336,Tregs.
337,Tregs.
338,Trm_gut_CD8.
339,Tfh.
340,Tnaive.CM_CD8.
341,Tgd_CRTAM..
342,Tfh.
343,MAIT.
344,Tgd_CRTAM..
345,Tnaive.CM_CD8.
346,Tfh.
347,Tnaive.CM_CD4.
348,Tregs.
349,Trm.em_CD8.
350,Tnaive.CM_CD4.
351,Tnaive.CM_CD8.
352,Tregs.
353,Tnaive.CM_CD4.
354,Tem.emra_CD8.
355,Tnaive.CM_CD4.
356,Tregs.
357,Tnaive.CM_CD4.
358,Tfh.
359,Trm.em_CD8.
360,Trm_gut_CD8.
361,Tnaive.CM_CD4.
362,Tnaive.CM_CD4.
363,Teffector.EM_CD4.
364,Tregs.
365,Tgd_CRTAM..
366,Tnaive.CM_CD4.
367,Tfh.
368,Tnaive.CM_CD8.
369,Tnaive.CM_CD4.
370,MAIT.
371,Trm_gut_CD8.
372,Tnaive.CM_CD4.
373,Tnaive.CM_CD8.
374,Tnaive.CM_CD8.
375,Tnaive.CM_CD4.
376,Tgd_CRTAM..
377,MAIT.
378,Trm_Th1.Th17.
379,Tnaive.CM_CD8.
380,Tgd_CRTAM..
381,Tfh.
382,Tregs.
383,Tnaive.CM_CD4.
384,Tem.emra_CD8.
385,Tnaive.CM_CD4.
386,Tfh.
387,Tnaive.CM_CD8.
388,Tgd_CRTAM..
389,Trm_gut_CD8.
390,Tnaive.CM_CD8.
391,Trm_gut_CD8.
392,Tnaive.CM_CD4.
393,Tnaive.CM_CD4.
394,Trm.em_CD8.
395,Tfh.
396,Tnaive.CM_CD8.
397,Tfh.
398,Tregs.
399,Tem.emra_CD8.
400,Tnaive.CM_CD8.
401,Tem.emra_CD8.
402,Trm_gut_CD8.
403,Tfh.
404,Tnaive.CM_CD4.
405,Tnaive.CM_CD4.
406,Tregs.
407,Tem.emra_CD8.
408,Teffector.EM_CD4.
409,Trm_Th1.Th17.
410,Tem.emra_CD8.
411,Tnaive.CM_CD8.
412,Tnaive.CM_CD4.
413,Trm.em_CD8.
414,Teffector.EM_CD4.
415,Trm_gut_CD8.
416,Tnaive.CM_CD4.
417,Teffector.EM_CD4.
418,Tnaive.CM_CD4.
419,Tnaive.CM_CD8.
420,Tnaive.CM_CD8.
421,Tregs.
422,Trm.em_CD8.
423,Tem.emra_CD8.
424,Tnaive.CM_CD4.
425,Trm_gut_CD8.
426,Tregs.
427,Tgd_CRTAM..
428,Tgd_CRTAM..
429,Tnaive.CM_CD4.
430,Tnaive.CM_CD4.
431,Teffector.EM_CD4.
432,Tnaive.CM_CD4.
433,Teffector.EM_CD4.
434,Tnaive.CM_CD4.
435,Tnaive.CM_CD8.
436,Tfh.
437,Tnaive.CM_CD8.
438,Tnaive.CM_CD4.
439,Tnaive.CM_CD8.
440,Tfh.
441,Tem.emra_CD8.
442,Teffector.EM_CD4.
443,Tnaive.CM_CD4.
444,Tnaive.CM_CD4.
445,Tregs.
446,Tem.emra_CD8.
447,Tregs.
448,Teffector.EM_CD4.
449,Tfh.
450,Tfh.
451,Trm_Th1.Th17.
452,Trm_Th1.Th17.
453,Tfh.
454,Tfh.
455,Tem.emra_CD8.
456,Tnaive.CM_CD4.
457,Tnaive.CM_CD4.
458,Tfh.
459,Tregs.
460,Tnaive.CM_CD4.
461,Teffector.EM_CD4.
462,Trm.em_CD8.
463,Trm_Th1.Th17.
464,Trm_gut_CD8.
465,Trm_gut_CD8.
466,Tregs.
467,Trm_Th1.Th17.
468,Tnaive.CM_CD8.
469,Trm_gut_CD8.
470,Tfh.
471,Tfh.
472,Tem.emra_CD8.
473,Tgd_CRTAM..
474,Tfh.
475,Tnaive.CM_CD4.
476,Trm_gut_CD8.
477,Teffector.EM_CD4.
478,Tem.emra_CD8.
479,Trm_gut_CD8.
480,Tregs.
481,Tnaive.CM_CD4.
482,Tnaive.CM_CD4.
483,Tfh.
484,Trm_Th1.Th17.
485,Tfh.
486,Trm_Th1.Th17.
487,Tnaive.CM_CD4.
488,Tnaive.CM_CD4.
489,Tregs.
490,Tregs.
491,Tnaive.CM_CD4.
492,Tregs.
493,MAIT.
494,Tregs.
495,Tnaive.CM_CD4.
496,Tnaive.CM_CD4.
497,Tnaive.CM_CD8.
498,Tregs.
499,Tem.emra_CD8.
500,Teffector.EM_CD4.
501,Tnaive.CM_CD4.
502,Teffector.EM_CD4.
503,Tregs.
504,Tgd_CRTAM..
505,Tregs.
506,Tnaive.CM_CD4.
507,Teffector.EM_CD4.
508,Tnaive.CM_CD4.
509,Tnaive.CM_CD4.
510,Tnaive.CM_CD4.
511,Tnaive.CM_CD8.
512,Tnaive.CM_CD4.
513,MAIT.
514,Tnaive.CM_CD4.
515,Tregs.
516,Tgd_CRTAM..
517,Tregs.
518,Tfh.
519,Tfh.
520,Tnaive.CM_CD8.
521,Tem.emra_CD8.
522,Trm_gut_CD8.
523,Trm.em_CD8.
524,Tregs.
525,Tfh.
526,Teffector.EM_CD4.
527,Tnaive.CM_CD4.
528,Tregs.
529,Tregs.
530,Tfh.
531,Tfh.
532,Trm_Th1.Th17.
533,Tregs.
534,Tnaive.CM_CD4.
535,Trm_Th1.Th17.
536,Trm.em_CD8.
537,Teffector.EM_CD4.
538,Tnaive.CM_CD8.
539,Tnaive.CM_CD4.
540,Tregs.
541,Tnaive.CM_CD8.
542,Trm_Th1.Th17.
543,Tfh.
544,MAIT.
545,Tgd_CRTAM..
546,Tnaive.CM_CD4.
547,Tfh.
548,Tfh.
549,MAIT.
550,Tnaive.CM_CD4.
551,Tnaive.CM_CD8.
552,Trm_gut_CD8.
553,Tfh.
554,Tnaive.CM_CD4.
555,Tnaive.CM_CD4.
556,Tnaive.CM_CD4.
557,Tnaive.CM_CD4.
558,Tnaive.CM_CD4.
559,Tnaive.CM_CD4.
560,Tregs.
561,Tregs.
562,Tregs.
563,Tnaive.CM_CD4.
564,Trm_Th1.Th17.
565,Tregs.
566,Trm.em_CD8.
567,Tem.emra_CD8.
568,Tem.emra_CD8.
569,Trm_Th1.Th17.
570,Tfh.
571,Tnaive.CM_CD8.
572,Trm_Th1.Th17.
573,Trm_gut_CD8.
574,Tnaive.CM_CD4.
575,Trm_gut_CD8.
576,Teffector.EM_CD4.
577,Tregs.
578,Tnaive.CM_CD8.
579,Tnaive.CM_CD4.
580,Tem.emra_CD8.
581,Trm_gut_CD8.
582,Trm_gut_CD8.
583,Tregs.
584,Tfh.
585,Tregs.
586,Trm_Th1.Th17.
587,Tnaive.CM_CD4.
588,Trm_Th1.Th17.
589,Tfh.
590,Tnaive.CM_CD8.
591,Tfh.
592,Tgd_CRTAM..
593,Tfh.
594,Tem.emra_CD8.
595,Tnaive.CM_CD4.
596,Tnaive.CM_CD4.
597,Tgd_CRTAM..
598,Trm_gut_CD8.
599,Trm_Th1.Th17.
600,Trm.em_CD8.
601,Tem.emra_CD8.
602,Tnaive.CM_CD8.
603,Tregs.
604,Teffector.EM_CD4.
605,Tnaive.CM_CD8.
606,Tfh.
607,Tnaive.CM_CD8.
608,Tnaive.CM_CD4.
609,Tnaive.CM_CD4.
610,Tnaive.CM_CD8.
611,MAIT.
612,Tregs.
613,Tnaive.CM_CD4.
614,Tregs.
615,Tnaive.CM_CD4.
616,Tfh.
617,Trm.em_CD8.
618,Tfh.
619,Teffector.EM_CD4.
620,Tnaive.CM_CD4.
621,Tfh.
622,Tnaive.CM_CD8.
