cell_id,cell_type
1,Tnaive.CM_CD8.
2,Tnaive.CM_CD4.
3,Tregs.
4,Tnaive.CM_CD4.
5,Tnaive.CM_CD8.
6,Tem.emra_CD8.
7,Tnaive.CM_CD8.
8,Tregs.
9,Tregs.
10,Tregs.
11,Tnaive.CM_CD4.
12,MAIT.
13,Tfh.
14,Tnaive.CM_CD4.
15,Tnaive.CM_CD8.
16,Tem.emra_CD8.
17,Trm_Th1.Th17.
18,Tnaive.CM_CD4.
19,Tnaive.CM_CD4.
20,Tnaive.CM_CD4.
21,Tnaive.CM_CD8.
22,Tnaive.CM_CD8.
23,Tem.emra_CD8.
24,Tnaive.CM_CD4.
25,Tnaive.CM_CD4.
26,Tem.emra_CD8.
27,Tnaive.CM_CD8.
28,Tnaive.CM_CD8.
29,Tregs.
30,Tnaive.CM_CD4.
31,Tregs.
32,Tnaive.CM_CD8.
33,Tregs.
34,Tem.emra_CD8.
35,Trm_Th1.Th17.
36,Tnaive.CM_CD8.
37,Tnaive.CM_CD8.
38,Tnaive.CM_CD4.
39,Tgd_CRTAM..
40,Trm_Th1.Th17.
41,Tregs.
42,Tnaive.CM_CD8.
43,Tnaive.CM_CD4.
44,Tnaive.CM_CD8.
45,Tnaive.CM_CD8.
46,Tnaive.CM_CD8.
47,Tnaive.CM_CD4.
48,Trm.em_CD8.
49,Tnaive.CM_CD4.
50,Tnaive.CM_CD8.
51,Trm_gut_CD8.
52,Tregs.
53,Tregs.
54,Tfh.
55,MAIT.
56,Tnaive.CM_CD8.
57,Trm_Th1.Th17.
58,Trm_Th1.Th17.
59,Tnaive.CM_CD4.
60,Trm_Th1.Th17.
61,Tfh.
62,Tnaive.CM_CD4.
63,MAIT.
64,Trm_Th1.Th17.
65,Tnaive.CM_CD4.
66,Tregs.
67,Tregs.
68,Trm_Th1.Th17.
69,Tgd_CRTAM..
70,Trm_Th1.Th17.
71,Tregs.
72,Trm_Th1.Th17.
73,Tregs.
74,Tnaive.CM_CD8.
75,Tnaive.CM_CD4.
76,Trm_gut_CD8.
77,Tregs.
78,Tnaive.CM_CD4.
79,Tregs.
80,Tnaive.CM_CD8.
81,Tregs.
82,Tnaive.CM_CD8.
83,Tnaive.CM_CD4.
84,Trm_gut_CD8.
85,Tnaive.CM_CD4.
86,Tnaive.CM_CD4.
87,Tnaive.CM_CD8.
88,Tregs.
89,Tnaive.CM_CD8.
90,Tem.emra_CD8.
91,Trm_Th1.Th17.
92,Tnaive.CM_CD4.
93,Trm_Th1.Th17.
94,Tnaive.CM_CD4.
95,Teffector.EM_CD4.
96,Tregs.
97,Tnaive.CM_CD4.
98,Tnaive.CM_CD4.
99,Teffector.EM_CD4.
100,MAIT.
101,Tregs.
102,Tnaive.CM_CD4.
103,Tem.emra_CD8.
104,Trm_Th1.Th17.
105,Tnaive.CM_CD8.
106,Tnaive.CM_CD8.
107,Tnaive.CM_CD4.
108,Tregs.
109,Tnaive.CM_CD8.
110,Tnaive.CM_CD8.
111,Tnaive.CM_CD4.
112,Tnaive.CM_CD4.
